OriginSRA,DestinationSRA,flows
55,6.0,18.0
55,10.0,80.0
55,11.0,14.0
55,12.0,78.0
55,13.0,112.0
55,14.0,2.0
55,14.0,49.0
55,14.0,1.0
55,15.0,30.0
55,16.0,2.0
55,17.0,0.0
55,20.0,27.0
55,21.0,1.0
55,21.0,10.0
55,22.0,0.0
55,22.0,8.0
55,31.0,1.0
55,33.0,4.0
55,34.0,3.0
55,35.0,4.0
55,36.0,6.0
55,37.0,1.0
55,39.0,4.0
55,40.0,4.0
55,41.0,70.0
55,42.0,103.0
55,43.0,2.0
55,43.0,2846.0
55,44.0,2.0
55,50.0,260.0
55,51.0,166.0
55,52.0,43.0
55,53.0,0.0
55,54.0,4.0
55,55.0,6228.0
55,60.0,4.0
60,1.0,16.0
60,2.0,4.0
60,4.0,2.0
60,6.0,3.0
60,10.0,36.0
60,11.0,1.0
60,12.0,4.0
60,13.0,14.0
60,14.0,6.0
60,15.0,10.0
60,20.0,2.0
60,21.0,1.0
60,22.0,1.0
60,31.0,4.0
60,33.0,4.0
60,34.0,2.0
60,35.0,2.0
60,35.0,2.0
60,36.0,6.0
60,37.0,2.0
60,39.0,25.0
60,40.0,1.0
60,41.0,1.0
60,42.0,2.0
60,43.0,1.0
60,43.0,5.0
60,50.0,40.0
60,51.0,3.0
60,55.0,10.0
60,60.0,300.0
61,1.0,79.0
61,2.0,4.0
61,4.0,1.0
61,5.0,1.0
61,6.0,26.0
61,10.0,48.0
61,11.0,1.0
61,12.0,15.0
61,13.0,6.0
61,14.0,2.0
61,14.0,0.0
61,15.0,5.0
61,20.0,8.0
61,21.0,6.0
61,22.0,4.0
61,31.0,40.0
61,33.0,8.0
61,34.0,23.0
61,35.0,30.0
61,36.0,14.0
61,37.0,6.0
61,38.0,5.0
61,39.0,4.0
61,43.0,1.0
61,50.0,9.0
61,51.0,1.0
61,61.0,3.0
62,1.0,165.0
62,2.0,0.0
62,2.0,7.0
62,4.0,8.0
62,5.0,2.0
62,6.0,15.0
62,10.0,125.0
62,11.0,5.0
62,12.0,12.0
62,13.0,8.0
62,14.0,5.0
62,14.0,3.0
62,15.0,3.0
62,16.0,0.0
62,17.0,0.0
62,20.0,67.0
62,21.0,13.0
62,22.0,12.0
62,30.0,7.0
62,31.0,183.0
62,33.0,16.0
62,34.0,14.0
62,35.0,29.0
62,35.0,2.0
62,36.0,5.0
62,37.0,2.0
62,38.0,1.0
62,39.0,5.0
62,50.0,2.0
62,55.0,0.0
62,61.0,1.0
63,1.0,6.0
63,2.0,2.0
63,4.0,1.0
63,5.0,2.0
63,6.0,1.0
63,10.0,12.0
63,11.0,1.0
63,12.0,2.0
63,13.0,5.0
63,14.0,4.0
63,15.0,6.0
63,20.0,2.0
63,21.0,2.0
63,22.0,0.0
63,31.0,1.0
63,33.0,1.0
63,34.0,2.0
63,35.0,2.0
63,36.0,2.0
63,39.0,3.0
63,41.0,1.0
63,42.0,1.0
63,43.0,6.0
63,50.0,13.0
63,51.0,3.0
63,55.0,0.0
63,60.0,11.0
