ID,vmt_total,flow_total,voc
6923,7806.89246748125,96004.83036899999,1.324371
6924,14824.727025901715,112600.938447,1.362711
6928,13260.130224325803,86055.008627,1.565663
7073,2362.305721335864,6039.725413,0.210973
7074,1325.278906272167,6042.424423,0.2112765
7132,5950.5139392015,14175.7545,0.48794750000000003
7190,32417.86415153195,56572.91467699999,0.994353
7215,10370.054865166281,47702.758029,1.0195954999999999
7216,24060.36203654211,53786.484809999994,1.148758
7222,21702.237820937713,46231.140004,0.997449
7223,24077.628321265962,47746.546207,1.006342
7258,24799.023728772703,55121.19077300001,1.1623725
7259,20352.989389882358,47356.652318,1.0138235
7260,16952.00908822642,57483.533811999994,1.0158695
7303,7825.067009268946,16282.751478999999,0.3463615
7310,2574.8417680257244,8419.110325,0.28943949999999996
7373,37788.69755401081,90789.87395,1.41697
7374,48605.201059800995,69805.371652,1.1341415
7375,27578.69451055656,59671.790089999995,1.2672635
7376,9113.339107515983,45609.568532,1.135236
7377,24835.721616113005,50130.336331,1.2411315
7380,897.203282192987,55651.986014,1.1807505
7430,23417.46692460028,61135.985956,1.3220755
7442,1374.173349986132,60446.394404,1.3683055
7470,22534.990446793767,55651.986014,1.1807505
7492,9125.578601879315,44380.36106,0.6279805
7497,23963.044463271628,61135.985956,1.3220755
7499,7331.106004275774,41170.723239,1.0635605
7501,25284.57544912282,51543.10593399999,1.7430400000000001
7505,3818.1210476652,27618.51096,0.888767
7506,6043.9235377804325,44011.181616,1.387067
7514,10352.90760040683,42863.325509999995,0.9034104999999999
7525,38585.176219688095,52690.39494699999,0.916498
7526,6842.63114734212,46563.715685,0.973557
7545,8274.286530698186,42183.249286000006,0.7634885
7630,11100.64989161303,46202.847309,0.967965
7636,8030.3400102017295,26004.734443,0.776738
7664,25850.3320279461,36163.414605,1.166468
7665,11771.878154206339,30184.148169,0.9867185
7666,9533.24730248778,44559.96159,1.134804
7699,4460.498826967192,21423.899996,1.4133529999999999
7716,2536.944535669718,26829.223401999996,0.8805244999999999
7723,33032.8894262899,42229.504152,1.385494
7724,3351.121338694752,44110.761752000006,0.9001815
7725,3452.3934303920882,44110.761752000006,0.9001815
7772,124984.16943268522,59671.790089999995,1.2672635
7872,22967.368104262823,52387.874601999996,1.1827435
7873,26885.5492312848,64878.255867,1.464507
7874,13419.921556356589,70914.16643499999,1.0632945
7963,44686.14100646829,85069.14441199998,1.8965055
8022,31421.76941054113,93506.595714,1.461433
8035,1932.3609986261852,69930.723937,1.0777235
8036,24071.781630973397,62567.031221,1.056284
8042,30068.936989248217,80315.978528,1.7877105
8054,42417.76223637936,77315.790672,1.726912
8056,27056.034450888743,82830.59625,1.828557
8057,16973.6092537277,72829.354045,1.6275789999999999
8058,22717.064557691516,65653.409701,1.4316515
8059,25438.8079137722,57186.03622799999,1.2671945
8060,12715.07101222299,63129.346229999996,1.405745
8102,2732.9268805112215,21965.510737999997,0.366062
8103,73010.19498414395,64255.546113,1.4526295
8185,7731.435093058675,21629.659005999998,0.46204750000000006
8218,7388.331068296933,35810.587814,0.7935385
8337,8454.688690976167,72508.95088399999,1.223813
8339,8711.478061303784,76250.595733,1.163226
8353,347.92569254861195,8610.423058,0.188273
8647,26558.568918032186,40581.075484,1.0382935
8720,2556.65248086402,12624.820902000001,0.8242459999999999
8768,61776.42422443375,98500.128712,1.6175435
8769,67635.24006344753,95798.316561,1.689152
8770,91364.54411201169,96563.218084,1.6144795
8771,75241.59914732691,97571.778893,1.7140125
8772,37832.341052537515,97761.776432,1.7347234999999999
8773,52563.907684936334,92397.80076700001,1.6501215
8774,15305.120228300113,100735.320786,1.4577285
8775,33230.89169866622,105465.430923,1.2721495
8776,34394.36232059024,114297.742318,1.629467
8777,41382.03475817958,72166.55521600001,1.2576015
8778,25415.766884501914,84976.624238,1.204606
8780,35107.481379049685,67851.382342,1.1742955
8781,64277.05125067634,66837.499216,1.140732
8784,39557.90587332845,97877.965229,1.6303210000000001
8785,21932.104613755044,103304.516441,1.486062
8786,17771.54964742544,97172.465367,1.4124555
8787,29642.12092620056,90076.710822,1.5196174999999998
8788,26894.713812128746,94529.861326,1.377005
8789,4530.125875541179,99065.22812200001,1.448394
8790,100132.26281619837,106044.56712200001,1.518742
8791,33478.21616923247,89499.88428799999,1.518832
8792,4155.0503105364,93262.20494999998,1.3507635
8793,29794.67768246465,98181.46291000002,1.2550505
8794,2598.532973254111,100710.143319,1.1958855
8797,20554.475980618547,94184.32263899999,1.3246115
8802,20198.004132989212,79442.62739000001,1.3252435
8803,8153.146972350575,83744.692125,1.3726125
8804,44889.243431959534,118321.25489099999,1.63638
8807,51863.020665386,122799.79699999999,1.662243
8808,58294.42492734039,126085.89136400001,1.671648
8809,59872.25830744804,110117.19085300001,1.380905
8810,53885.709201772945,106870.288134,1.4371125
8811,33071.92617109845,110543.74921400001,1.3313345
8812,19818.687001751452,104850.23728700001,1.295398
8813,40981.942827196115,130428.45079,1.4212595000000001
8814,63020.06433754364,140308.36714699998,1.415003
8815,77839.77881197174,85926.492913,1.3866205
8816,60870.364252672494,99656.458644,1.1073840000000001
8817,14944.724020711326,87845.721617,1.3490565
8820,15938.729437032975,81128.187258,1.1683495
8821,17095.33327397808,87744.086882,1.1897205
8822,39092.715367062316,64382.371847999995,1.025477
8823,32619.66067787006,59896.415567,1.001673
8824,48918.16279086773,67776.017318,1.1381745
8825,50140.83834977198,69569.12762,1.0680215
8826,27562.070488813744,83675.08456700001,1.1626530000000002
8827,4509.429949479432,112600.938447,1.362711
8828,9449.934376106183,75633.185761,1.374146
8829,35583.51174081081,63067.738383,1.374194
8830,17108.38391100875,49223.552173000004,1.0866615000000002
8831,17771.024282110364,55561.363417,1.2223
8832,22656.690366653293,58239.227939000004,1.280882
8833,32418.653693838605,59580.737262,1.335083
8834,14253.03481595196,51859.20156,1.164743
8835,32646.19634489975,70176.237782,1.528163
8836,31315.57840695438,69799.41738,1.5631810000000002
8837,65234.4085865584,70621.40972,1.5334714999999999
8838,63486.36839785528,69422.17240499999,1.572998
8839,25299.095575196054,61435.693168,1.34081
8840,29871.056135821247,60535.613088,1.383601
8841,25698.648841085866,77638.015145,1.7390105
8842,35669.02425799091,77311.43958399999,1.755004
8843,26243.177815332405,85816.706121,1.5733135
8844,26383.676290540054,85805.87512900001,1.587969
8845,24126.098541070423,90190.68542200001,1.9890175
8846,34062.536114008915,85069.14441199998,1.5666785
8864,15797.869038668852,23086.747791,0.715747
8879,10549.146730402776,74402.024972,1.333171
8887,22048.195621789804,92326.24943699999,1.412682
8896,37717.02371912247,69803.036485,0.86005
8899,69502.82421402485,114485.77257299998,1.2970679999999999
8900,10423.277810227471,105585.32613,1.389325
8902,10126.402429486992,54848.78688299999,1.7668970000000002
8921,22649.89651629226,73202.374545,1.5466095000000002
8930,1925.9030603013712,51334.143463,1.652828
8933,56741.22353088634,102795.82892,1.2188025
8938,28247.2351767816,92062.777875,1.091952
8939,19722.041871055404,101068.24577200001,1.3415915
8944,11872.314787412864,92062.777875,1.14655
8954,16560.49804459324,90638.15907499999,1.2640235
8955,17942.581099753905,82900.16956400001,1.300068
8966,18971.822101511298,101068.24577200001,1.2383925
8968,20610.407914610845,89000.899149,1.064061
8972,23490.682628910818,99926.315313,1.395463
8973,23523.694268591742,93988.978135,1.051874
8976,11878.463198396163,103206.22380700002,1.524054
8977,37371.12087366629,93846.06211600002,1.4449315
8982,12612.650158590843,96590.18799800001,2.120521
9012,40391.4127598836,17407.368054,0.55326
9022,14079.372844976075,100735.320786,1.4577285
9025,15696.144092785566,99539.242636,1.504909
9027,8894.98775770779,55101.206453,1.364722
9028,23335.62910262171,61905.575604,1.3097875
9029,30382.136323348404,66624.03084,1.25619
9031,255.150190291515,5471.216689,0.21375699999999997
9032,237.76221059136,5621.65344,0.21216749999999998
9033,21381.775687210917,37983.617039,1.2493135
9034,8146.340193242587,27190.540093999996,0.898978
9035,14262.623984715294,24969.536091,0.7686215000000001
9036,21274.473897415486,40192.919254,1.2352535
9037,34318.22749591968,43204.15584,1.3218395
9039,4963.452091216256,69547.305392,1.5805385
9041,8928.27299351874,42014.413748,0.9418695
9042,10390.351720181883,89431.682362,1.9730980000000002
9043,22190.918530293537,81932.169803,1.5061719999999998
9054,5262.714146318031,69547.305392,1.5805385
9132,1973.1721192155503,6026.51717,0.2067135
9134,19686.008862698363,87421.492829,1.1806555
9136,2755.104361325175,12579.638475,0.2727935
9142,5493.928883079825,12942.574845,0.281319
9143,3396.0361378598104,12331.733679,0.422221
9144,1625.7664413046427,12331.733679,0.422221
9146,2868.5146854526083,12223.506364,0.421224
9224,21156.34608801461,78798.693742,1.0011255
9241,26375.357102606817,72556.647344,1.2661115
9249,22590.61357295711,77699.59577,1.2970005
9250,13089.575444274049,69375.575424,1.165511
9251,19016.73448562567,72556.647344,1.2661115
9252,14788.409692382413,57541.778471,1.017008
9300,20501.616997666235,60446.394404,1.3683055
9328,105183.5053146234,119780.550483,1.604938
9330,71568.17726701926,125115.004875,1.4900915000000001
9333,48157.432735770104,103197.992538,1.5929280000000001
9335,55783.989102776846,110105.603266,1.653934
9336,34408.97996904576,109476.865854,1.4728995
9337,30242.1134626294,84273.505998,1.293346
9338,41262.05746029172,118497.923571,1.5572185
9339,34973.57488666573,107173.72398299999,1.6218970000000001
9342,30235.640752552004,91010.40708500001,1.2244635
9343,16122.473918388241,98075.229742,1.483514
9468,2339.6784912705602,6912.9629700000005,0.1481015
9472,1028.7318454916401,6912.9629700000005,0.1481015
9473,2017.0345789590697,5522.264114,0.2069305
9474,581.6876904481894,5522.264114,0.2069305
9477,2154.8647689803956,5522.264114,0.2069305
9483,2272.71261898017,6912.9629700000005,0.1481015
9484,1719.3129082865998,4892.0555079999995,0.16005149999999999
9485,1842.0085095614158,6386.372022,0.2151075
9488,1688.3715079502456,5522.264114,0.2069305
9489,1263.9227643223498,4883.00835,0.184671
9490,1377.1721306944378,3871.484279,0.148568
9509,1212.3150454320303,6862.613826000001,0.1784435
9510,1697.878667049,5864.865862,0.163944
9512,2015.438263205438,5504.8269789999995,0.20077
9513,907.737218336049,5617.568141,0.2042355
9516,2593.9871012305457,8630.542093999999,0.228436
9517,3711.2296337445764,65307.505828999994,1.46047
9518,7520.15929620935,65307.505828999994,1.46047
9519,3739.5603335445603,8472.197805,0.2906615
9540,1336.6629824543718,6755.975428,0.23285899999999998
9808,1589.9951940396838,12624.820902000001,0.8242459999999999
9832,4243.774887435168,69606.595057,1.0433405
9872,107745.1734944994,118340.038831,1.6951905
9873,10122.195123939095,117842.450451,1.809104
9903,22223.58451047694,54562.806683999996,0.9657895000000001
9904,27662.7495502875,50844.732007,0.9156409999999999
9910,3524.2629007676073,20639.101442999996,0.508499
9914,7860.708611395954,20093.921256,0.6318475
9915,6614.80991850148,20314.707939,0.651645
9919,2512.5253526908077,38075.488765999995,0.41907700000000003
9930,7181.167060299424,49851.444163,1.046534
9931,1173.804661548794,21965.510737999997,0.366827
9953,14243.680540856729,35572.547812000004,0.674075
10002,11451.013954354827,31693.677123,0.558713
10003,12534.822320262674,32686.248754,0.6026279999999999
10013,2565.02251642995,21965.510737999997,0.366062
10015,3583.9992101161356,28887.610807999998,0.616357
10016,4450.35681893934,29357.852226000003,0.5000315
10044,3794.540635623868,35572.547812000004,0.674075
10056,18846.561407505866,54562.806683999996,0.9657895000000001
10057,15354.58954048446,50844.732007,0.9156409999999999
10067,10527.761392482853,36622.714489000005,0.57792
10158,39097.8670162925,72725.469656,1.5926305
10159,12975.5620402772,36538.527935,0.7831674999999999
10177,10104.530637464384,81932.169803,1.283036
10238,696.3795938318559,5522.264114,0.2069305
10241,2313.243303769915,5522.264114,0.2069305
10243,451.36809120020945,6912.9629700000005,0.2221515
10248,2847.83657326932,6912.9629700000005,0.2221515
10252,22805.45815286927,64541.983718,1.0230715
10255,8370.5703959325,14175.7545,0.48794750000000003
10257,41091.0019926268,17150.907608,0.597922
10389,2893.555544221502,25302.355052,0.5181085
10390,3241.4524210052823,30171.834945,0.5987395
10486,14323.56191559818,100721.908709,1.1769340000000001
10572,40146.18014782078,78408.670398,1.025274
10575,2388.428451354737,2807.725799,0.235725
10633,36926.76483149049,68089.105953,1.007877
10658,3333.693078281246,3194.287963,0.25322
10790,9490.692936495887,62076.114126,1.2782795
10791,68545.06597907045,62076.114126,1.2782795
10792,29987.600584444466,59369.86601500001,0.9403495000000001
10793,64479.23668425091,59369.86601500001,1.2537985
10859,33305.51987646763,103725.139294,1.2816815
10913,7805.663388637559,80603.711159,1.3425365
10963,32001.126703764854,75965.98435099999,1.2134775
10965,13283.816682158096,84786.62500500001,1.2351535
10966,10460.8275739448,83482.74695,1.3770335
10967,4614.903749564696,91141.698972,1.3161785
10968,24249.046587217254,85753.78199300001,1.2385335
10969,17184.400069036372,79872.813238,1.331313
10970,7112.891378815224,89105.360225,1.266248
10979,8967.688660473397,76969.922156,1.3435535
10981,19538.177563158122,102144.916918,1.397499
10982,30723.61565754925,91570.69265299999,1.448877
10991,18762.96227002985,65418.115691,1.04247
10994,12237.14624424162,77643.41840299999,1.23098
10996,73588.24890990982,112227.676943,1.302793
10998,86221.27430471257,123639.90132,1.499845
11035,33434.42602008266,106696.38922,1.456455
11050,5824.551602105061,39515.543539000006,0.7269105
11054,76569.74665858471,82819.290305,1.287264
11055,36775.60534339606,76213.500693,1.1832935
11056,35498.157709525134,83456.544413,1.3415215
11057,28804.16176683365,88759.55419200001,1.235127
11058,25598.94847902802,81586.11347,1.099788
11095,24926.323420085384,47227.371702,1.461696
11097,755.511222353634,29359.624698,0.9589965
11100,19524.33799045942,28949.520097,0.935449
11101,17771.985351562864,66821.772183,1.206428
11102,61703.709739702725,66112.416215,1.452216
11103,52061.92864962334,68231.31820699999,1.2295815
11106,22020.660963088703,59289.83827199999,1.3001975
11107,2075.625657688257,38972.298723,0.891293
11109,33629.08067036623,70133.933135,1.279499
11110,8259.032199144172,53096.357389000004,1.178398
11112,7508.170262545711,44841.036548000004,0.95758
11113,9688.921116257734,57932.592439,1.2336035
11120,737.586694305791,55651.986014,1.1807505
11123,25052.255992965856,53309.633216999995,1.7983149999999999
11124,23192.55218197107,51808.737204000005,1.6711005
11125,492.616701077934,3194.287963,0.25322
11245,7296.137121317616,54573.057081,0.864695
11263,95132.21558174053,92597.182516,1.482743
11266,46867.20221613635,111688.427738,1.172992
11268,57871.947715425005,114314.920831,1.1673845
11271,16926.639038794678,108314.76552,1.109692
11275,5953.663365869895,32045.640253999998,0.71573
11278,8441.270154999494,82081.216038,1.121275
11280,9154.8711300429,67834.47237999999,0.723162
11282,10447.96653137157,83731.112123,0.8811760000000001
11284,11041.310072542703,29194.831416,0.979545
11285,5109.187757125056,23855.090006,1.6073705
11287,10660.546418366599,51679.816183,0.8191105
11288,16756.350131549418,58728.544673,0.803559
11289,30459.603276702637,105614.18894899999,1.113505
11290,14191.83630957865,57991.32411,0.920125
11291,9367.343353422364,37354.024187,0.8333780000000001
11293,15267.46993858012,84606.82031000001,1.317138
11294,16510.360791692783,77893.022295,1.298913
11296,57721.330445724816,96590.18799800001,2.120521
11297,34550.678437005634,89431.682362,1.9730980000000002
11311,15510.260668553437,36425.052003,1.1222999999999999
11312,18784.873822281486,35266.228154,1.084227
11326,16171.076537140403,51334.143463,1.652828
11327,29283.173063620517,73881.361267,1.547162
11329,16689.13656301107,68583.33188,1.4394095
11330,17195.80589053626,65418.115691,1.04247
11370,23409.397639330433,29359.624698,0.9589965
11371,65815.9843788786,64255.546113,1.4526295
11379,11817.284960065877,28411.647509,0.8832289999999999
11382,13317.08478853057,35843.708721,0.8970295
11481,33338.59277177898,61006.955108,0.9218025
11483,14014.170703511649,68436.974857,0.8368869999999999
12007,23205.758986390196,68444.861154,1.102126
12009,43294.36993014492,70413.82316,1.1549535
12010,16354.773989973664,75340.850705,1.0443075
12065,7916.977098341891,27987.460220999998,0.582896
12193,2021.050220225784,11650.786135999999,0.794041
12238,34497.709426879985,92613.786751,1.625968
12239,22921.770570419652,95761.94454599998,1.628025
12241,7357.192132804351,89297.14932400001,1.5731925
12242,24313.27310725834,93317.69845,1.5866985
12245,25652.246672811263,101583.400678,1.482513
12247,25907.872761069004,95372.25386,1.6731105000000002
12253,61998.50149983776,99325.056312,1.6828205
12267,10778.228797605521,75195.021506,1.1348795
12268,10947.746430571204,59049.015003,0.9189700000000001
12270,13938.554862450374,77023.910073,1.178201
12547,13080.189835806374,56328.066525,1.04445
12571,39480.4618387797,63129.346229999996,1.405745
12572,31634.494171930382,63129.346229999996,1.405745
12573,13258.604504781324,63067.738383,1.374194
12574,34508.900546502875,63067.738383,1.374194
12578,12852.522506438581,48990.73173000001,1.1109505
12579,17526.425539557895,54210.022516000005,1.2179330000000002
12582,34060.042914526115,94252.807835,1.6576305
12583,33639.97143274821,88829.898608,1.5728015000000002
12584,31797.188308459936,90274.704405,1.4980925
12585,22282.127077712536,98905.51641999999,1.411805
12586,19055.556439679753,95549.141761,1.4492075
12589,33736.92780764296,92306.779195,1.62456
12591,35847.7143987657,98000.80483000001,1.621669
12592,38665.725580569946,91754.964572,1.5166625
12593,36215.97506880979,96221.58150599999,1.5905045
12749,2841.4251147422638,92793.348184,1.123761
12750,2702.587306083962,59805.927276,1.090701
12753,14722.422609833033,59192.757356999995,1.079033
12758,20028.4380051067,59155.624225,1.078419
12759,21277.069292559565,57864.036933,1.0538675
12761,16350.95557008971,57901.624586000005,1.0545335
12767,6531.203280258641,67041.70889200001,1.059364
12768,4470.668732810896,67752.803407,1.0649475
12823,8614.54636424664,40784.709612000006,1.3939375
