OriginSRA,DestinationSRA,flows
33.0,5.0,55.0
33.0,5.0,23.0
33.0,6.0,175.0
33.0,8.0,1.0
33.0,9.0,10.0
33.0,10.0,381.0
33.0,10.0,4.0
33.0,11.0,2.0
33.0,11.0,29.0
33.0,11.0,13.0
33.0,12.0,55.0
33.0,12.0,6.0
33.0,13.0,7.0
33.0,13.0,21.0
33.0,13.0,0.0
33.0,13.0,78.0
33.0,13.0,1.0
33.0,13.0,1.0
33.0,14.0,8.0
33.0,14.0,2.0
33.0,14.0,2.0
33.0,14.0,25.0
33.0,14.0,1.0
33.0,14.0,0.0
33.0,14.0,8.0
33.0,14.0,4.0
33.0,15.0,1.0
33.0,15.0,1.0
33.0,15.0,50.0
33.0,16.0,2.0
33.0,16.0,1.0
33.0,17.0,115.0
33.0,18.0,13.0
33.0,20.0,37.0
33.0,20.0,83.0
33.0,20.0,2.0
33.0,20.0,7.0
33.0,20.0,10.0
33.0,21.0,1.0
33.0,21.0,12.0
33.0,21.0,7.0
33.0,21.0,5.0
33.0,21.0,58.0
33.0,21.0,32.0
33.0,22.0,3.0
33.0,22.0,2.0
33.0,22.0,72.0
33.0,22.0,11.0
33.0,22.0,30.0
33.0,23.0,36.0
33.0,23.0,10.0
33.0,23.0,92.0
33.0,24.0,2.0
33.0,26.0,67.0
33.0,26.0,38.0
33.0,27.0,1.0
33.0,27.0,1.0
33.0,28.0,1.0
33.0,29.0,1.0
33.0,30.0,355.0
33.0,31.0,12.0
33.0,31.0,1656.0
33.0,31.0,609.0
33.0,31.0,49.0
33.0,32.0,30.0
33.0,32.0,46.0
33.0,33.0,102.0
33.0,33.0,242.0
33.0,33.0,410.0
33.0,33.0,1.0
33.0,33.0,1564.0
33.0,34.0,140.0
33.0,34.0,60.0
33.0,34.0,14.0
33.0,34.0,3139.0
33.0,34.0,57.0
33.0,34.0,70.0
33.0,34.0,40.0
33.0,34.0,262.0
33.0,35.0,57.0
33.0,35.0,23.0
33.0,35.0,127.0
33.0,35.0,1.0
33.0,35.0,31.0
33.0,36.0,14.0
33.0,36.0,188.0
33.0,36.0,35.0
33.0,36.0,2.0
33.0,36.0,2.0
33.0,37.0,34.0
33.0,37.0,22.0
33.0,37.0,145.0
33.0,37.0,64.0
33.0,37.0,2.0
33.0,38.0,29.0
33.0,38.0,87.0
33.0,39.0,12.0
33.0,40.0,13.0
33.0,41.0,1.0
33.0,41.0,11.0
33.0,41.0,1.0
33.0,42.0,13.0
33.0,43.0,1.0
33.0,43.0,21.0
33.0,46.0,9.0
33.0,49.0,1.0
33.0,50.0,17.0
33.0,50.0,2.0
33.0,50.0,0.0
33.0,50.0,1.0
33.0,51.0,6.0
33.0,52.0,0.0
33.0,53.0,0.0
33.0,54.0,2.0
33.0,55.0,11.0
33.0,55.0,1.0
33.0,56.0,6.0
33.0,60.0,2.0
33.0,61.0,8.0
33.0,61.0,1.0
33.0,62.0,13.0
33.0,63.0,2.0
34.0,1.0,145.0
34.0,1.0,1.0
34.0,1.0,2.0
34.0,1.0,11.0
34.0,2.0,1.0
34.0,2.0,2.0
34.0,2.0,3.0
34.0,2.0,10.0
34.0,2.0,24.0
34.0,3.0,5.0
34.0,3.0,15.0
34.0,3.0,2.0
34.0,4.0,0.0
34.0,4.0,14.0
34.0,4.0,3.0
34.0,5.0,2.0
34.0,5.0,4.0
34.0,5.0,3.0
34.0,5.0,5.0
34.0,5.0,27.0
34.0,5.0,16.0
34.0,6.0,85.0
34.0,8.0,2.0
34.0,9.0,6.0
34.0,10.0,210.0
34.0,10.0,2.0
34.0,11.0,0.0
34.0,11.0,20.0
34.0,11.0,3.0
34.0,12.0,0.0
34.0,12.0,25.0
34.0,12.0,2.0
34.0,13.0,4.0
34.0,13.0,8.0
34.0,13.0,0.0
34.0,13.0,32.0
34.0,14.0,2.0
34.0,14.0,1.0
34.0,14.0,2.0
34.0,14.0,11.0
34.0,14.0,3.0
34.0,15.0,0.0
34.0,15.0,20.0
34.0,16.0,1.0
34.0,17.0,53.0
34.0,18.0,10.0
34.0,20.0,17.0
34.0,20.0,33.0
34.0,20.0,1.0
34.0,20.0,7.0
34.0,20.0,2.0
34.0,21.0,2.0
34.0,21.0,4.0
34.0,21.0,5.0
34.0,21.0,4.0
34.0,21.0,27.0
34.0,21.0,11.0
34.0,22.0,0.0
34.0,22.0,2.0
34.0,22.0,23.0
34.0,22.0,6.0
34.0,22.0,13.0
34.0,23.0,12.0
34.0,23.0,10.0
34.0,23.0,23.0
34.0,24.0,1.0
34.0,26.0,32.0
34.0,26.0,16.0
34.0,29.0,0.0
34.0,30.0,47.0
34.0,31.0,8.0
34.0,31.0,136.0
34.0,31.0,318.0
34.0,31.0,69.0
34.0,32.0,13.0
34.0,32.0,20.0
34.0,33.0,61.0
34.0,33.0,89.0
34.0,33.0,190.0
34.0,33.0,137.0
34.0,34.0,303.0
34.0,34.0,112.0
34.0,34.0,13.0
34.0,34.0,1832.0
34.0,34.0,44.0
34.0,34.0,23.0
34.0,34.0,19.0
34.0,34.0,56.0
34.0,35.0,8.0
34.0,35.0,16.0
34.0,35.0,68.0
34.0,35.0,1.0
34.0,35.0,20.0
34.0,36.0,45.0
34.0,36.0,14.0
34.0,37.0,14.0
34.0,37.0,8.0
34.0,37.0,21.0
34.0,37.0,15.0
34.0,37.0,1.0
34.0,38.0,4.0
34.0,38.0,10.0
34.0,39.0,4.0
34.0,40.0,10.0
34.0,41.0,1.0
34.0,41.0,1.0
34.0,41.0,1.0
34.0,42.0,1.0
34.0,42.0,2.0
34.0,43.0,8.0
34.0,44.0,1.0
34.0,50.0,6.0
34.0,50.0,1.0
34.0,51.0,1.0
34.0,51.0,3.0
34.0,52.0,0.0
34.0,53.0,1.0
34.0,54.0,1.0
34.0,55.0,11.0
34.0,56.0,1.0
34.0,60.0,2.0
34.0,61.0,6.0
34.0,62.0,6.0
34.0,63.0,2.0
34.0,1.0,424.0
34.0,1.0,1.0
34.0,1.0,9.0
34.0,1.0,34.0
34.0,2.0,2.0
34.0,2.0,8.0
34.0,2.0,2.0
34.0,2.0,24.0
34.0,2.0,3.0
34.0,2.0,93.0
34.0,3.0,6.0
34.0,3.0,37.0
34.0,3.0,14.0
34.0,4.0,16.0
34.0,4.0,60.0
34.0,4.0,4.0
34.0,5.0,17.0
34.0,5.0,24.0
34.0,5.0,21.0
34.0,5.0,4.0
34.0,5.0,104.0
34.0,5.0,54.0
34.0,6.0,383.0
34.0,8.0,2.0
34.0,9.0,12.0
34.0,10.0,694.0
34.0,10.0,7.0
34.0,11.0,11.0
34.0,11.0,95.0
34.0,11.0,16.0
34.0,12.0,5.0
34.0,12.0,77.0
34.0,12.0,3.0
34.0,13.0,7.0
34.0,13.0,27.0
34.0,13.0,3.0
34.0,13.0,159.0
34.0,13.0,4.0
34.0,13.0,2.0
34.0,13.0,2.0
34.0,14.0,18.0
34.0,14.0,0.0
34.0,14.0,6.0
34.0,14.0,18.0
34.0,14.0,76.0
34.0,14.0,2.0
34.0,14.0,3.0
34.0,14.0,2.0
34.0,14.0,3.0
34.0,14.0,10.0
34.0,14.0,3.0
34.0,15.0,2.0
34.0,15.0,2.0
34.0,15.0,5.0
34.0,15.0,110.0
34.0,16.0,8.0
34.0,16.0,8.0
34.0,16.0,2.0
34.0,17.0,611.0
34.0,18.0,66.0
34.0,19.0,2.0
34.0,20.0,59.0
34.0,20.0,189.0
34.0,20.0,2.0
34.0,20.0,29.0
34.0,20.0,19.0
34.0,21.0,21.0
34.0,21.0,30.0
34.0,21.0,15.0
34.0,21.0,2.0
34.0,21.0,10.0
34.0,21.0,118.0
34.0,21.0,40.0
34.0,21.0,1.0
34.0,22.0,2.0
34.0,22.0,22.0
34.0,22.0,132.0
34.0,22.0,26.0
34.0,22.0,57.0
34.0,23.0,244.0
34.0,23.0,38.0
34.0,23.0,107.0
34.0,24.0,1.0
34.0,26.0,1665.0
34.0,26.0,50.0
34.0,27.0,10.0
34.0,27.0,1.0
34.0,28.0,1.0
34.0,29.0,2.0
34.0,30.0,94.0
34.0,31.0,399.0
34.0,31.0,79.0
34.0,31.0,317.0
34.0,31.0,675.0
34.0,31.0,5.0
34.0,32.0,224.0
34.0,32.0,232.0
34.0,33.0,179.0
34.0,33.0,32.0
34.0,33.0,2670.0
34.0,33.0,1.0
34.0,33.0,50.0
34.0,34.0,107.0
34.0,34.0,4467.0
34.0,34.0,986.0
34.0,34.0,6791.0
34.0,34.0,585.0
34.0,34.0,55.0
34.0,34.0,386.0
34.0,34.0,54.0
34.0,35.0,90.0
34.0,35.0,123.0
34.0,35.0,628.0
34.0,35.0,2.0
34.0,35.0,1.0
34.0,35.0,179.0
34.0,36.0,39.0
34.0,36.0,401.0
34.0,36.0,82.0
34.0,36.0,4.0
34.0,36.0,7.0
34.0,37.0,71.0
34.0,37.0,47.0
34.0,37.0,71.0
34.0,37.0,88.0
34.0,37.0,6.0
34.0,38.0,34.0
34.0,38.0,111.0
34.0,38.0,3.0
34.0,39.0,79.0
34.0,40.0,29.0
34.0,40.0,1.0
34.0,41.0,1.0
34.0,41.0,0.0
34.0,41.0,2.0
34.0,41.0,23.0
34.0,42.0,1.0
34.0,42.0,25.0
34.0,43.0,17.0
34.0,46.0,1.0
34.0,46.0,6.0
34.0,49.0,0.0
34.0,50.0,48.0
34.0,50.0,1.0
34.0,50.0,2.0
34.0,50.0,2.0
34.0,50.0,1.0
34.0,51.0,4.0
34.0,51.0,1.0
34.0,51.0,1.0
34.0,51.0,2.0
34.0,51.0,19.0
34.0,51.0,1.0
34.0,51.0,3.0
34.0,52.0,1.0
34.0,52.0,0.0
34.0,52.0,1.0
34.0,52.0,6.0
34.0,52.0,0.0
34.0,52.0,0.0
34.0,53.0,2.0
34.0,53.0,2.0
34.0,53.0,0.0
34.0,54.0,0.0
34.0,54.0,1.0
34.0,55.0,2.0
34.0,55.0,20.0
34.0,55.0,4.0
34.0,56.0,6.0
34.0,60.0,5.0
34.0,60.0,1.0
34.0,60.0,0.0
34.0,60.0,1.0
34.0,61.0,2.0
34.0,61.0,43.0
34.0,61.0,3.0
34.0,62.0,59.0
34.0,63.0,1.0
34.0,63.0,1.0
34.0,63.0,5.0
34.0,1.0,188.0
34.0,1.0,1.0
34.0,1.0,4.0
34.0,2.0,3.0
34.0,2.0,4.0
34.0,2.0,18.0
34.0,2.0,41.0
34.0,3.0,2.0
34.0,3.0,12.0
34.0,3.0,7.0
34.0,4.0,7.0
34.0,4.0,32.0
34.0,4.0,1.0
34.0,5.0,4.0
34.0,5.0,3.0
34.0,5.0,12.0
34.0,5.0,4.0
34.0,5.0,34.0
34.0,5.0,15.0
34.0,6.0,119.0
34.0,8.0,1.0
34.0,9.0,6.0
34.0,10.0,346.0
34.0,10.0,3.0
34.0,11.0,4.0
34.0,11.0,43.0
34.0,11.0,6.0
34.0,12.0,2.0
34.0,12.0,53.0
34.0,12.0,5.0
34.0,13.0,3.0
34.0,13.0,1.0
34.0,13.0,7.0
34.0,13.0,62.0
34.0,13.0,2.0
34.0,13.0,1.0
34.0,13.0,2.0
34.0,14.0,11.0
34.0,14.0,2.0
34.0,14.0,10.0
34.0,14.0,32.0
34.0,14.0,3.0
34.0,14.0,3.0
34.0,14.0,6.0
34.0,14.0,5.0
34.0,15.0,1.0
34.0,15.0,1.0
34.0,15.0,2.0
34.0,15.0,31.0
34.0,16.0,3.0
34.0,16.0,1.0
34.0,17.0,301.0
34.0,18.0,24.0
34.0,19.0,1.0
34.0,20.0,16.0
34.0,20.0,55.0
34.0,20.0,2.0
34.0,20.0,6.0
34.0,20.0,4.0
34.0,21.0,5.0
34.0,21.0,14.0
34.0,21.0,3.0
34.0,21.0,5.0
34.0,21.0,52.0
34.0,21.0,11.0
34.0,21.0,1.0
34.0,22.0,2.0
34.0,22.0,1.0
34.0,22.0,43.0
34.0,22.0,11.0
34.0,22.0,18.0
34.0,23.0,22.0
34.0,23.0,10.0
34.0,23.0,26.0
34.0,26.0,1470.0
34.0,26.0,11.0
34.0,27.0,2.0
34.0,27.0,1.0
34.0,29.0,2.0
34.0,30.0,24.0
34.0,31.0,223.0
34.0,31.0,26.0
34.0,31.0,83.0
34.0,31.0,43.0
34.0,31.0,1.0
34.0,32.0,86.0
34.0,32.0,27.0
34.0,33.0,42.0
34.0,33.0,8.0
34.0,33.0,906.0
34.0,33.0,12.0
34.0,34.0,10.0
34.0,34.0,1012.0
34.0,34.0,1545.0
34.0,34.0,1456.0
34.0,34.0,188.0
34.0,34.0,8.0
34.0,34.0,359.0
34.0,34.0,19.0
34.0,35.0,3.0
34.0,35.0,29.0
34.0,35.0,207.0
34.0,35.0,47.0
34.0,36.0,11.0
34.0,36.0,89.0
34.0,36.0,19.0
34.0,36.0,4.0
34.0,36.0,2.0
34.0,37.0,16.0
34.0,37.0,13.0
34.0,37.0,19.0
34.0,37.0,22.0
34.0,38.0,4.0
34.0,38.0,25.0
34.0,38.0,1.0
34.0,39.0,14.0
34.0,40.0,17.0
34.0,40.0,1.0
34.0,41.0,0.0
34.0,41.0,10.0
34.0,41.0,1.0
34.0,42.0,2.0
34.0,42.0,0.0
34.0,42.0,8.0
34.0,43.0,7.0
34.0,46.0,1.0
34.0,48.0,1.0
34.0,50.0,24.0
34.0,50.0,1.0
34.0,50.0,1.0
34.0,51.0,1.0
34.0,51.0,6.0
34.0,51.0,1.0
34.0,51.0,0.0
34.0,52.0,4.0
34.0,53.0,1.0
34.0,53.0,1.0
34.0,53.0,1.0
34.0,54.0,0.0
34.0,54.0,1.0
34.0,55.0,8.0
34.0,55.0,2.0
34.0,60.0,1.0
34.0,60.0,1.0
34.0,61.0,0.0
34.0,61.0,1.0
34.0,62.0,11.0
34.0,63.0,2.0
34.0,1.0,4089.0
34.0,1.0,8.0
34.0,1.0,42.0
34.0,1.0,304.0
34.0,2.0,22.0
34.0,2.0,56.0
34.0,2.0,47.0
34.0,2.0,306.0
34.0,2.0,16.0
34.0,2.0,924.0
34.0,3.0,90.0
34.0,3.0,324.0
34.0,3.0,158.0
34.0,4.0,158.0
34.0,4.0,632.0
34.0,4.0,60.0
34.0,5.0,112.0
34.0,5.0,187.0
34.0,5.0,180.0
34.0,5.0,81.0
34.0,5.0,954.0
34.0,5.0,395.0
34.0,6.0,3647.0
34.0,8.0,47.0
34.0,9.0,121.0
34.0,10.0,7306.0
34.0,10.0,62.0
34.0,11.0,135.0
34.0,11.0,893.0
34.0,11.0,158.0
34.0,12.0,32.0
34.0,12.0,981.0
34.0,12.0,100.0
34.0,13.0,70.0
34.0,13.0,12.0
34.0,13.0,279.0
34.0,13.0,22.0
34.0,13.0,1809.0
34.0,13.0,40.0
34.0,13.0,36.0
34.0,13.0,30.0
34.0,14.0,218.0
34.0,14.0,18.0
34.0,14.0,84.0
34.0,14.0,97.0
34.0,14.0,660.0
34.0,14.0,25.0
34.0,14.0,33.0
34.0,14.0,15.0
34.0,14.0,15.0
34.0,14.0,125.0
34.0,14.0,116.0
34.0,15.0,21.0
34.0,15.0,42.0
34.0,15.0,68.0
34.0,15.0,1250.0
34.0,16.0,56.0
34.0,16.0,58.0
34.0,16.0,27.0
34.0,17.0,3367.0
34.0,18.0,377.0
34.0,19.0,4.0
34.0,20.0,579.0
34.0,20.0,1392.0
34.0,20.0,13.0
34.0,20.0,247.0
34.0,20.0,134.0
34.0,21.0,145.0
34.0,21.0,285.0
34.0,21.0,142.0
34.0,21.0,13.0
34.0,21.0,1.0
34.0,21.0,135.0
34.0,21.0,964.0
34.0,21.0,381.0
34.0,21.0,28.0
34.0,22.0,30.0
34.0,22.0,144.0
34.0,22.0,1077.0
34.0,22.0,201.0
34.0,22.0,443.0
34.0,23.0,503.0
34.0,23.0,266.0
34.0,23.0,818.0
34.0,24.0,36.0
34.0,26.0,3536.0
34.0,26.0,453.0
34.0,27.0,40.0
34.0,27.0,19.0
34.0,28.0,2.0
34.0,29.0,28.0
34.0,30.0,1699.0
34.0,31.0,967.0
34.0,31.0,2695.0
34.0,31.0,4506.0
34.0,31.0,1005.0
34.0,31.0,62.0
34.0,32.0,443.0
34.0,32.0,853.0
34.0,33.0,969.0
34.0,33.0,1437.0
34.0,33.0,7398.0
34.0,33.0,44.0
34.0,33.0,3238.0
34.0,34.0,1871.0
34.0,34.0,6596.0
34.0,34.0,1437.0
34.0,34.0,202998.0
34.0,34.0,6023.0
34.0,34.0,3401.0
34.0,34.0,2171.0
34.0,34.0,4194.0
34.0,35.0,3582.0
34.0,35.0,3765.0
34.0,35.0,6646.0
34.0,35.0,15.0
34.0,35.0,10.0
34.0,35.0,2631.0
34.0,36.0,971.0
34.0,36.0,9472.0
34.0,36.0,2185.0
34.0,36.0,27.0
34.0,36.0,76.0
34.0,37.0,1441.0
34.0,37.0,918.0
34.0,37.0,1605.0
34.0,37.0,1357.0
34.0,37.0,29.0
34.0,38.0,522.0
34.0,38.0,1875.0
34.0,38.0,29.0
34.0,38.0,6.0
34.0,39.0,999.0
34.0,40.0,346.0
34.0,40.0,10.0
34.0,41.0,19.0
34.0,41.0,31.0
34.0,41.0,15.0
34.0,41.0,274.0
34.0,41.0,15.0
34.0,41.0,5.0
34.0,42.0,4.0
34.0,42.0,17.0
34.0,42.0,14.0
34.0,42.0,206.0
34.0,43.0,2.0
34.0,43.0,207.0
34.0,44.0,4.0
34.0,44.0,8.0
34.0,45.0,7.0
34.0,45.0,6.0
34.0,46.0,6.0
34.0,46.0,14.0
34.0,46.0,107.0
34.0,47.0,4.0
34.0,48.0,2.0
34.0,49.0,7.0
34.0,50.0,4.0
34.0,50.0,509.0
34.0,50.0,13.0
34.0,50.0,4.0
34.0,50.0,26.0
34.0,50.0,1.0
34.0,50.0,20.0
34.0,50.0,6.0
34.0,51.0,8.0
34.0,51.0,8.0
34.0,51.0,12.0
34.0,51.0,5.0
34.0,51.0,9.0
34.0,51.0,145.0
34.0,51.0,18.0
34.0,51.0,10.0
34.0,51.0,6.0
34.0,52.0,18.0
34.0,52.0,4.0
34.0,52.0,0.0
34.0,52.0,102.0
34.0,52.0,3.0
34.0,52.0,2.0
34.0,52.0,2.0
34.0,53.0,4.0
34.0,53.0,3.0
34.0,53.0,6.0
34.0,53.0,13.0
34.0,53.0,9.0
34.0,53.0,7.0
34.0,53.0,1.0
34.0,53.0,11.0
34.0,53.0,1.0
34.0,54.0,0.0
34.0,54.0,5.0
34.0,54.0,14.0
34.0,54.0,6.0
34.0,55.0,12.0
34.0,55.0,195.0
34.0,55.0,54.0
34.0,56.0,42.0
34.0,60.0,131.0
34.0,60.0,12.0
34.0,60.0,7.0
34.0,60.0,28.0
34.0,61.0,12.0
34.0,61.0,658.0
34.0,61.0,2.0
34.0,61.0,29.0
34.0,62.0,7.0
34.0,62.0,907.0
34.0,63.0,8.0
34.0,63.0,4.0
34.0,63.0,99.0
34.0,1.0,424.0
34.0,1.0,7.0
34.0,1.0,42.0
34.0,2.0,1.0
34.0,2.0,6.0
34.0,2.0,5.0
34.0,2.0,19.0
34.0,2.0,2.0
34.0,2.0,102.0
34.0,3.0,11.0
34.0,3.0,32.0
34.0,3.0,12.0
34.0,4.0,13.0
34.0,4.0,69.0
34.0,4.0,11.0
34.0,5.0,16.0
34.0,5.0,23.0
34.0,5.0,24.0
34.0,5.0,12.0
34.0,5.0,127.0
34.0,5.0,47.0
34.0,6.0,419.0
34.0,8.0,6.0
34.0,9.0,13.0
34.0,10.0,1089.0
34.0,10.0,5.0
34.0,11.0,42.0
34.0,11.0,121.0
34.0,11.0,21.0
34.0,12.0,6.0
34.0,12.0,200.0
34.0,12.0,18.0
34.0,13.0,16.0
34.0,13.0,2.0
34.0,13.0,32.0
34.0,13.0,1.0
34.0,13.0,290.0
34.0,13.0,14.0
34.0,13.0,3.0
34.0,13.0,4.0
34.0,14.0,44.0
34.0,14.0,2.0
34.0,14.0,6.0
34.0,14.0,27.0
34.0,14.0,124.0
34.0,14.0,3.0
34.0,14.0,4.0
34.0,14.0,5.0
34.0,14.0,6.0
34.0,14.0,16.0
34.0,14.0,16.0
34.0,15.0,2.0
34.0,15.0,7.0
34.0,15.0,8.0
34.0,15.0,191.0
34.0,16.0,9.0
34.0,16.0,14.0
34.0,16.0,4.0
34.0,17.0,607.0
34.0,18.0,70.0
34.0,19.0,3.0
34.0,20.0,68.0
34.0,20.0,186.0
34.0,20.0,1.0
34.0,20.0,32.0
34.0,20.0,11.0
34.0,21.0,16.0
34.0,21.0,40.0
34.0,21.0,14.0
34.0,21.0,2.0
34.0,21.0,10.0
34.0,21.0,122.0
34.0,21.0,45.0
34.0,22.0,2.0
34.0,22.0,15.0
34.0,22.0,142.0
34.0,22.0,33.0
34.0,22.0,56.0
34.0,23.0,57.0
34.0,23.0,36.0
34.0,23.0,110.0
34.0,26.0,511.0
34.0,26.0,45.0
34.0,27.0,2.0
34.0,27.0,3.0
34.0,29.0,4.0
34.0,30.0,77.0
34.0,31.0,622.0
34.0,31.0,83.0
34.0,31.0,194.0
34.0,31.0,124.0
34.0,31.0,10.0
34.0,32.0,49.0
34.0,32.0,88.0
34.0,33.0,28.0
34.0,33.0,26.0
34.0,33.0,817.0
34.0,33.0,1.0
34.0,33.0,54.0
34.0,34.0,41.0
34.0,34.0,590.0
34.0,34.0,202.0
34.0,34.0,5957.0
34.0,34.0,4077.0
34.0,34.0,134.0
34.0,34.0,552.0
34.0,34.0,77.0
34.0,35.0,213.0
34.0,35.0,589.0
34.0,35.0,3451.0
34.0,35.0,4.0
34.0,35.0,5.0
34.0,35.0,1033.0
34.0,36.0,194.0
34.0,36.0,1208.0
34.0,36.0,150.0
34.0,36.0,8.0
34.0,36.0,6.0
34.0,37.0,76.0
34.0,37.0,59.0
34.0,37.0,58.0
34.0,37.0,83.0
34.0,37.0,8.0
34.0,38.0,36.0
34.0,38.0,125.0
34.0,38.0,3.0
34.0,38.0,1.0
34.0,39.0,149.0
34.0,40.0,59.0
34.0,40.0,3.0
34.0,41.0,3.0
34.0,41.0,6.0
34.0,41.0,4.0
34.0,41.0,38.0
34.0,41.0,2.0
34.0,41.0,1.0
34.0,42.0,0.0
34.0,42.0,32.0
34.0,43.0,20.0
34.0,44.0,2.0
34.0,45.0,0.0
34.0,45.0,0.0
34.0,46.0,3.0
34.0,46.0,5.0
34.0,49.0,2.0
34.0,50.0,72.0
34.0,50.0,2.0
34.0,50.0,2.0
34.0,50.0,3.0
34.0,51.0,2.0
34.0,51.0,1.0
34.0,51.0,1.0
34.0,51.0,2.0
34.0,51.0,15.0
34.0,51.0,2.0
34.0,51.0,2.0
34.0,52.0,1.0
34.0,52.0,1.0
34.0,52.0,17.0
34.0,52.0,2.0
34.0,53.0,0.0
34.0,53.0,2.0
34.0,53.0,2.0
34.0,53.0,1.0
34.0,54.0,1.0
34.0,55.0,14.0
34.0,55.0,9.0
34.0,56.0,3.0
34.0,60.0,10.0
34.0,60.0,2.0
34.0,60.0,2.0
34.0,60.0,1.0
34.0,61.0,45.0
34.0,61.0,2.0
34.0,62.0,1.0
34.0,62.0,46.0
34.0,63.0,2.0
34.0,1.0,115.0
34.0,1.0,2.0
34.0,1.0,9.0
34.0,2.0,2.0
34.0,2.0,9.0
34.0,2.0,24.0
34.0,3.0,2.0
34.0,3.0,8.0
34.0,3.0,6.0
34.0,4.0,8.0
34.0,4.0,8.0
34.0,5.0,2.0
34.0,5.0,10.0
34.0,5.0,7.0
34.0,5.0,2.0
34.0,5.0,35.0
34.0,5.0,7.0
34.0,6.0,87.0
34.0,9.0,6.0
34.0,10.0,207.0
34.0,10.0,1.0
34.0,11.0,3.0
34.0,11.0,28.0
34.0,11.0,5.0
34.0,12.0,1.0
34.0,12.0,40.0
34.0,12.0,1.0
34.0,13.0,2.0
34.0,13.0,0.0
34.0,13.0,6.0
34.0,13.0,1.0
34.0,13.0,47.0
34.0,13.0,2.0
34.0,14.0,4.0
34.0,14.0,1.0
34.0,14.0,2.0
34.0,14.0,28.0
34.0,14.0,1.0
34.0,14.0,3.0
34.0,14.0,16.0
34.0,14.0,3.0
34.0,15.0,1.0
34.0,15.0,5.0
34.0,15.0,0.0
34.0,15.0,64.0
34.0,16.0,2.0
34.0,17.0,93.0
34.0,18.0,14.0
34.0,20.0,16.0
34.0,20.0,30.0
34.0,20.0,6.0
34.0,20.0,3.0
34.0,21.0,4.0
34.0,21.0,6.0
34.0,21.0,4.0
34.0,21.0,4.0
34.0,21.0,26.0
34.0,21.0,8.0
34.0,21.0,1.0
34.0,22.0,4.0
34.0,22.0,34.0
34.0,22.0,6.0
34.0,22.0,15.0
34.0,23.0,12.0
34.0,23.0,12.0
34.0,23.0,24.0
34.0,26.0,48.0
34.0,26.0,18.0
34.0,27.0,3.0
34.0,29.0,2.0
34.0,30.0,56.0
34.0,31.0,11.0
34.0,31.0,87.0
34.0,31.0,87.0
34.0,31.0,34.0
34.0,31.0,4.0
34.0,32.0,8.0
34.0,32.0,26.0
34.0,33.0,2.0
34.0,33.0,26.0
34.0,33.0,198.0
34.0,33.0,80.0
34.0,34.0,21.0
34.0,34.0,74.0
34.0,34.0,13.0
34.0,34.0,3354.0
34.0,34.0,137.0
34.0,34.0,2154.0
34.0,34.0,32.0
34.0,34.0,316.0
34.0,35.0,513.0
34.0,35.0,97.0
34.0,35.0,216.0
34.0,35.0,0.0
34.0,35.0,0.0
34.0,35.0,89.0
34.0,36.0,59.0
34.0,36.0,1056.0
34.0,36.0,461.0
34.0,36.0,9.0
34.0,37.0,190.0
34.0,37.0,140.0
34.0,37.0,81.0
34.0,37.0,119.0
34.0,37.0,1.0
34.0,38.0,44.0
34.0,38.0,156.0
34.0,38.0,3.0
34.0,39.0,42.0
34.0,40.0,9.0
34.0,41.0,2.0
34.0,41.0,3.0
34.0,42.0,1.0
34.0,42.0,1.0
34.0,42.0,5.0
34.0,43.0,7.0
34.0,44.0,1.0
34.0,46.0,2.0
34.0,46.0,1.0
34.0,46.0,6.0
34.0,50.0,15.0
34.0,50.0,1.0
34.0,51.0,1.0
34.0,51.0,3.0
34.0,52.0,1.0
34.0,52.0,5.0
34.0,53.0,2.0
34.0,53.0,1.0
34.0,54.0,1.0
34.0,55.0,0.0
34.0,55.0,9.0
34.0,55.0,1.0
34.0,56.0,4.0
34.0,60.0,4.0
34.0,60.0,0.0
34.0,60.0,1.0
34.0,60.0,4.0
34.0,61.0,1.0
34.0,61.0,56.0
34.0,61.0,2.0
34.0,62.0,61.0
34.0,63.0,1.0
34.0,63.0,1.0
34.0,63.0,5.0
34.0,1.0,411.0
34.0,1.0,4.0
34.0,1.0,34.0
34.0,2.0,1.0
34.0,2.0,1.0
34.0,2.0,6.0
34.0,2.0,18.0
34.0,2.0,7.0
34.0,2.0,95.0
34.0,3.0,10.0
34.0,3.0,26.0
34.0,3.0,9.0
34.0,4.0,10.0
34.0,4.0,70.0
34.0,4.0,15.0
34.0,5.0,30.0
34.0,5.0,42.0
34.0,5.0,34.0
34.0,5.0,13.0
34.0,5.0,235.0
34.0,5.0,72.0
34.0,6.0,798.0
34.0,8.0,4.0
34.0,9.0,12.0
34.0,10.0,688.0
34.0,10.0,6.0
34.0,11.0,29.0
34.0,11.0,87.0
34.0,11.0,21.0
34.0,12.0,3.0
34.0,12.0,210.0
34.0,12.0,9.0
34.0,13.0,4.0
34.0,13.0,0.0
34.0,13.0,44.0
34.0,13.0,7.0
34.0,13.0,190.0
34.0,13.0,14.0
34.0,13.0,4.0
34.0,13.0,2.0
34.0,14.0,21.0
34.0,14.0,4.0
34.0,14.0,7.0
34.0,14.0,9.0
34.0,14.0,97.0
34.0,14.0,2.0
34.0,14.0,1.0
34.0,14.0,1.0
34.0,14.0,2.0
34.0,14.0,10.0
34.0,14.0,18.0
34.0,15.0,6.0
34.0,15.0,8.0
34.0,15.0,10.0
