OriginSRA,DestinationSRA,flows
24.0,33.0,68.0
24.0,34.0,32.0
24.0,34.0,792.0
24.0,34.0,4791.0
24.0,34.0,8.0
24.0,34.0,58.0
24.0,34.0,55.0
24.0,34.0,109.0
24.0,35.0,41.0
24.0,35.0,29.0
24.0,35.0,1879.0
24.0,35.0,2.0
24.0,35.0,1.0
24.0,36.0,24.0
24.0,36.0,60.0
24.0,36.0,565.0
24.0,37.0,14.0
24.0,37.0,35.0
24.0,37.0,12.0
24.0,37.0,113.0
24.0,38.0,33.0
24.0,38.0,20.0
24.0,38.0,132.0
24.0,39.0,77.0
24.0,40.0,2.0
24.0,40.0,46.0
24.0,40.0,5.0
24.0,41.0,4.0
24.0,41.0,40.0
24.0,42.0,1.0
24.0,42.0,30.0
24.0,43.0,28.0
24.0,46.0,3.0
24.0,47.0,1.0
24.0,47.0,0.0
24.0,48.0,1.0
24.0,48.0,1.0
24.0,49.0,1.0
24.0,50.0,0.0
24.0,50.0,79.0
24.0,50.0,1.0
24.0,50.0,0.0
24.0,50.0,3.0
24.0,51.0,1.0
24.0,51.0,3.0
24.0,51.0,23.0
24.0,51.0,1.0
24.0,51.0,0.0
24.0,51.0,2.0
24.0,52.0,21.0
24.0,52.0,1.0
24.0,53.0,4.0
24.0,53.0,8.0
24.0,53.0,2.0
24.0,53.0,0.0
24.0,53.0,1.0
24.0,53.0,2.0
24.0,54.0,1.0
24.0,54.0,0.0
24.0,54.0,0.0
24.0,55.0,31.0
24.0,60.0,12.0
24.0,60.0,0.0
24.0,60.0,4.0
24.0,61.0,1.0
24.0,61.0,57.0
24.0,61.0,0.0
24.0,62.0,71.0
24.0,63.0,1.0
24.0,63.0,4.0
24.0,1.0,648.0
24.0,2.0,3.0
24.0,2.0,8.0
24.0,2.0,24.0
24.0,2.0,1.0
24.0,2.0,4.0
24.0,2.0,1.0
24.0,2.0,151.0
24.0,3.0,70.0
24.0,4.0,166.0
24.0,4.0,3.0
24.0,5.0,13.0
24.0,5.0,0.0
24.0,5.0,6.0
24.0,5.0,362.0
24.0,5.0,127.0
24.0,6.0,2716.0
24.0,7.0,5.0
24.0,10.0,687.0
24.0,10.0,4.0
24.0,10.0,411.0
24.0,11.0,82.0
24.0,11.0,8.0
24.0,12.0,3.0
24.0,12.0,738.0
24.0,12.0,97.0
24.0,12.0,103.0
24.0,13.0,177.0
24.0,13.0,34.0
24.0,13.0,10.0
24.0,14.0,5.0
24.0,14.0,41.0
24.0,14.0,1.0
24.0,14.0,398.0
24.0,14.0,0.0
24.0,14.0,2.0
24.0,14.0,2.0
24.0,15.0,2.0
24.0,15.0,1.0
24.0,15.0,46.0
24.0,15.0,14.0
24.0,16.0,8.0
24.0,16.0,159.0
24.0,16.0,0.0
24.0,16.0,1.0
24.0,17.0,391.0
24.0,19.0,14.0
24.0,20.0,10.0
24.0,20.0,172.0
24.0,20.0,1.0
24.0,20.0,14.0
24.0,20.0,6.0
24.0,21.0,4.0
24.0,21.0,6.0
24.0,21.0,4.0
24.0,21.0,109.0
24.0,21.0,29.0
24.0,21.0,10.0
24.0,22.0,1.0
24.0,22.0,3.0
24.0,22.0,8.0
24.0,22.0,286.0
24.0,22.0,46.0
24.0,24.0,55.0
24.0,24.0,4024.0
24.0,26.0,9.0
24.0,27.0,3.0
24.0,28.0,9.0
24.0,28.0,4.0
24.0,28.0,102.0
24.0,28.0,0.0
24.0,30.0,32.0
24.0,30.0,345.0
24.0,31.0,31.0
24.0,31.0,342.0
24.0,31.0,17.0
24.0,31.0,1.0
24.0,31.0,118.0
24.0,32.0,169.0
24.0,32.0,6.0
24.0,32.0,2214.0
24.0,33.0,19.0
24.0,33.0,4.0
24.0,33.0,2958.0
24.0,33.0,4.0
24.0,33.0,1.0
24.0,33.0,16.0
24.0,34.0,9.0
24.0,34.0,14.0
24.0,34.0,333.0
24.0,34.0,2.0
24.0,34.0,10.0
24.0,34.0,8.0
24.0,34.0,8.0
24.0,35.0,4.0
24.0,35.0,2.0
24.0,35.0,162.0
24.0,35.0,1.0
24.0,36.0,2.0
24.0,36.0,12.0
24.0,36.0,106.0
24.0,37.0,2.0
24.0,37.0,6.0
24.0,37.0,5.0
24.0,37.0,18.0
24.0,37.0,1.0
24.0,38.0,3.0
24.0,38.0,4.0
24.0,38.0,19.0
24.0,39.0,11.0
24.0,40.0,1.0
24.0,40.0,28.0
24.0,40.0,1.0
24.0,41.0,1.0
24.0,41.0,16.0
24.0,42.0,8.0
24.0,43.0,24.0
24.0,47.0,1.0
24.0,48.0,0.0
24.0,50.0,1.0
24.0,50.0,27.0
24.0,50.0,2.0
24.0,50.0,4.0
24.0,51.0,0.0
24.0,51.0,11.0
24.0,51.0,0.0
24.0,51.0,2.0
24.0,51.0,1.0
24.0,52.0,5.0
24.0,53.0,0.0
24.0,53.0,1.0
24.0,55.0,25.0
24.0,60.0,1.0
24.0,61.0,9.0
24.0,61.0,1.0
24.0,62.0,18.0
24.0,63.0,0.0
24.0,63.0,3.0
26.0,1.0,2.0
26.0,2.0,4.0
26.0,4.0,1.0
26.0,5.0,1.0
26.0,6.0,8.0
26.0,10.0,17.0
26.0,11.0,1.0
26.0,12.0,7.0
26.0,13.0,29.0
26.0,14.0,0.0
26.0,14.0,4.0
26.0,14.0,0.0
26.0,14.0,1.0
26.0,14.0,67.0
26.0,14.0,2.0
26.0,14.0,0.0
26.0,14.0,2.0
26.0,14.0,11.0
26.0,15.0,1.0
26.0,15.0,1.0
26.0,15.0,4.0
26.0,15.0,2.0
26.0,15.0,112.0
26.0,16.0,1.0
26.0,16.0,4.0
26.0,17.0,6.0
26.0,20.0,1.0
26.0,20.0,1.0
26.0,21.0,1.0
26.0,22.0,4.0
26.0,22.0,0.0
26.0,22.0,1.0
26.0,24.0,2.0
26.0,26.0,14.0
26.0,28.0,1.0
26.0,30.0,0.0
26.0,31.0,2.0
26.0,31.0,16.0
26.0,32.0,2.0
26.0,33.0,0.0
26.0,33.0,4.0
26.0,34.0,20.0
26.0,34.0,0.0
26.0,34.0,0.0
26.0,35.0,10.0
26.0,36.0,16.0
26.0,37.0,2.0
26.0,37.0,2.0
26.0,37.0,1.0
26.0,39.0,26.0
26.0,40.0,2.0
26.0,41.0,10.0
26.0,42.0,2.0
26.0,43.0,1.0
26.0,48.0,2.0
26.0,50.0,16.0
26.0,50.0,1.0
26.0,51.0,3.0
26.0,51.0,1.0
26.0,52.0,2.0
26.0,53.0,1.0
26.0,55.0,1.0
26.0,60.0,1.0
26.0,60.0,1.0
26.0,62.0,2.0
26.0,63.0,1.0
26.0,1.0,223.0
26.0,2.0,0.0
26.0,2.0,1.0
26.0,2.0,5.0
26.0,2.0,17.0
26.0,2.0,1.0
26.0,2.0,1.0
26.0,2.0,92.0
26.0,3.0,12.0
26.0,4.0,42.0
26.0,5.0,2.0
26.0,5.0,1.0
26.0,5.0,47.0
26.0,5.0,10.0
26.0,6.0,198.0
26.0,7.0,2.0
26.0,10.0,732.0
26.0,10.0,1.0
26.0,10.0,9.0
26.0,11.0,80.0
26.0,11.0,7.0
26.0,12.0,6.0
26.0,12.0,10.0
26.0,12.0,4.0
26.0,12.0,126.0
26.0,13.0,0.0
26.0,13.0,225.0
26.0,13.0,8.0
26.0,13.0,10.0
26.0,14.0,2.0
26.0,14.0,0.0
26.0,14.0,1.0
26.0,14.0,2.0
26.0,14.0,3.0
26.0,14.0,66.0
26.0,14.0,1.0
26.0,14.0,2.0
26.0,14.0,22.0
26.0,14.0,1.0
26.0,14.0,4.0
26.0,15.0,2.0
26.0,15.0,0.0
26.0,15.0,71.0
26.0,15.0,5.0
26.0,16.0,11.0
26.0,16.0,12.0
26.0,16.0,2.0
26.0,16.0,7.0
26.0,17.0,1033.0
26.0,19.0,2.0
26.0,20.0,2.0
26.0,20.0,56.0
26.0,20.0,1.0
26.0,20.0,2.0
26.0,20.0,2.0
26.0,21.0,2.0
26.0,21.0,3.0
26.0,21.0,34.0
26.0,21.0,4.0
26.0,21.0,6.0
26.0,22.0,4.0
26.0,22.0,48.0
26.0,22.0,9.0
26.0,24.0,829.0
26.0,24.0,6.0
26.0,26.0,2669.0
26.0,27.0,0.0
26.0,28.0,0.0
26.0,30.0,11.0
26.0,30.0,7.0
26.0,31.0,12.0
26.0,31.0,66.0
26.0,31.0,5.0
26.0,31.0,1.0
26.0,31.0,4.0
26.0,32.0,6.0
26.0,32.0,0.0
26.0,32.0,36.0
26.0,33.0,5.0
26.0,33.0,0.0
26.0,33.0,702.0
26.0,33.0,0.0
26.0,33.0,4.0
26.0,34.0,3.0
26.0,34.0,108.0
26.0,34.0,694.0
26.0,34.0,1.0
26.0,34.0,10.0
26.0,34.0,32.0
26.0,34.0,39.0
26.0,35.0,9.0
26.0,35.0,4.0
26.0,35.0,2638.0
26.0,35.0,1.0
26.0,36.0,2.0
26.0,36.0,11.0
26.0,36.0,117.0
26.0,37.0,4.0
26.0,37.0,6.0
26.0,37.0,3.0
26.0,37.0,20.0
26.0,38.0,7.0
26.0,38.0,2.0
26.0,38.0,6.0
26.0,39.0,13.0
26.0,40.0,1.0
26.0,40.0,20.0
26.0,40.0,2.0
26.0,41.0,0.0
26.0,41.0,19.0
26.0,41.0,2.0
26.0,42.0,12.0
26.0,43.0,14.0
26.0,48.0,0.0
26.0,48.0,0.0
26.0,49.0,1.0
26.0,50.0,27.0
26.0,50.0,2.0
26.0,51.0,1.0
26.0,51.0,9.0
26.0,51.0,1.0
26.0,52.0,3.0
26.0,53.0,1.0
26.0,54.0,1.0
26.0,55.0,24.0
26.0,60.0,2.0
26.0,61.0,11.0
26.0,62.0,6.0
26.0,63.0,2.0
27.0,1.0,167.0
27.0,2.0,2.0
27.0,2.0,1.0
27.0,2.0,2.0
27.0,2.0,2.0
27.0,2.0,31.0
27.0,3.0,21.0
27.0,4.0,106.0
27.0,4.0,2.0
27.0,5.0,5.0
27.0,5.0,3.0
27.0,5.0,4.0
27.0,5.0,110.0
27.0,5.0,9.0
27.0,6.0,74.0
27.0,7.0,15.0
27.0,10.0,131.0
27.0,10.0,1.0
27.0,10.0,0.0
27.0,11.0,14.0
27.0,12.0,2.0
27.0,12.0,10.0
27.0,12.0,8.0
27.0,12.0,28.0
27.0,13.0,33.0
27.0,13.0,13.0
27.0,14.0,1.0
27.0,14.0,1.0
27.0,14.0,26.0
27.0,14.0,10.0
27.0,14.0,2.0
27.0,15.0,1.0
27.0,15.0,14.0
27.0,15.0,17.0
27.0,16.0,1.0
27.0,16.0,3.0
27.0,16.0,1.0
27.0,16.0,2.0
27.0,17.0,18.0
27.0,19.0,23.0
27.0,20.0,9.0
27.0,20.0,2006.0
27.0,20.0,2.0
27.0,20.0,31.0
27.0,20.0,24.0
27.0,20.0,18.0
27.0,21.0,17.0
27.0,21.0,8.0
27.0,21.0,27.0
27.0,21.0,239.0
27.0,21.0,192.0
27.0,21.0,36.0
27.0,22.0,1.0
27.0,22.0,8.0
27.0,22.0,14.0
27.0,22.0,421.0
27.0,22.0,19.0
27.0,24.0,11.0
27.0,24.0,6.0
27.0,26.0,1.0
27.0,27.0,625.0
27.0,28.0,0.0
27.0,28.0,10.0
27.0,28.0,4.0
27.0,28.0,7.0
27.0,30.0,25.0
27.0,30.0,4.0
27.0,31.0,7.0
27.0,31.0,50.0
27.0,31.0,0.0
27.0,31.0,6.0
27.0,32.0,6.0
27.0,32.0,30.0
27.0,33.0,3.0
27.0,33.0,70.0
27.0,33.0,1.0
27.0,34.0,70.0
27.0,34.0,1.0
27.0,34.0,2.0
27.0,34.0,1.0
27.0,35.0,1.0
27.0,35.0,28.0
27.0,36.0,1.0
27.0,36.0,14.0
27.0,37.0,1.0
27.0,37.0,1.0
27.0,37.0,2.0
27.0,38.0,2.0
27.0,38.0,5.0
27.0,39.0,3.0
27.0,40.0,1.0
27.0,40.0,4.0
27.0,41.0,3.0
27.0,42.0,4.0
27.0,43.0,6.0
27.0,50.0,6.0
27.0,51.0,0.0
27.0,51.0,2.0
27.0,52.0,1.0
27.0,55.0,8.0
27.0,61.0,2.0
27.0,62.0,8.0
27.0,63.0,2.0
28.0,1.0,91.0
28.0,2.0,10.0
28.0,3.0,6.0
28.0,4.0,45.0
28.0,4.0,0.0
28.0,5.0,2.0
28.0,5.0,1.0
28.0,5.0,142.0
28.0,5.0,7.0
28.0,6.0,60.0
28.0,7.0,6.0
28.0,10.0,64.0
28.0,10.0,1.0
28.0,11.0,12.0
28.0,12.0,1.0
28.0,12.0,24.0
28.0,12.0,224.0
28.0,12.0,6.0
28.0,13.0,16.0
28.0,13.0,241.0
28.0,13.0,1.0
28.0,14.0,6.0
28.0,14.0,1.0
28.0,14.0,3.0
28.0,14.0,1.0
28.0,15.0,4.0
28.0,15.0,3.0
28.0,16.0,3.0
28.0,16.0,1.0
28.0,17.0,15.0
28.0,19.0,6.0
28.0,20.0,1.0
28.0,20.0,58.0
28.0,20.0,1.0
28.0,20.0,2.0
28.0,21.0,1.0
28.0,21.0,4.0
28.0,21.0,34.0
28.0,21.0,1.0
28.0,21.0,4.0
28.0,22.0,1.0
28.0,22.0,3.0
28.0,22.0,119.0
28.0,22.0,388.0
28.0,24.0,6.0
28.0,24.0,15.0
28.0,27.0,0.0
28.0,28.0,291.0
28.0,28.0,1.0
28.0,28.0,19.0
28.0,30.0,22.0
28.0,30.0,18.0
28.0,31.0,10.0
28.0,31.0,430.0
28.0,31.0,1.0
28.0,31.0,140.0
28.0,32.0,17.0
28.0,32.0,150.0
28.0,33.0,0.0
28.0,33.0,1.0
28.0,33.0,105.0
28.0,33.0,0.0
28.0,33.0,3.0
28.0,34.0,2.0
28.0,34.0,4.0
28.0,34.0,71.0
28.0,34.0,2.0
28.0,34.0,0.0
28.0,34.0,2.0
28.0,35.0,32.0
28.0,36.0,0.0
28.0,36.0,2.0
28.0,36.0,13.0
28.0,37.0,12.0
28.0,38.0,1.0
28.0,39.0,2.0
28.0,41.0,4.0
28.0,42.0,2.0
28.0,43.0,3.0
28.0,50.0,2.0
28.0,52.0,1.0
28.0,55.0,2.0
28.0,61.0,2.0
28.0,62.0,1.0
28.0,63.0,1.0
28.0,1.0,123.0
28.0,2.0,3.0
28.0,2.0,7.0
28.0,2.0,1.0
28.0,2.0,2.0
28.0,2.0,1.0
28.0,2.0,24.0
28.0,3.0,25.0
28.0,4.0,163.0
28.0,4.0,1.0
28.0,5.0,6.0
28.0,5.0,0.0
28.0,5.0,6.0
28.0,5.0,64.0
28.0,5.0,7.0
28.0,6.0,47.0
28.0,7.0,5.0
28.0,10.0,30.0
28.0,10.0,1.0
28.0,11.0,8.0
28.0,11.0,2.0
28.0,12.0,4.0
28.0,12.0,2.0
28.0,12.0,6.0
28.0,13.0,0.0
28.0,13.0,9.0
28.0,13.0,4.0
28.0,14.0,13.0
28.0,14.0,10.0
28.0,14.0,0.0
28.0,15.0,7.0
28.0,15.0,23.0
28.0,17.0,14.0
28.0,19.0,40.0
28.0,20.0,9.0
28.0,20.0,465.0
28.0,20.0,4.0
28.0,20.0,4.0
28.0,20.0,35.0
28.0,20.0,20.0
28.0,21.0,8.0
28.0,21.0,17.0
28.0,21.0,14.0
28.0,21.0,17.0
28.0,21.0,452.0
28.0,21.0,41.0
28.0,21.0,183.0
28.0,22.0,2.0
28.0,22.0,90.0
28.0,22.0,2860.0
28.0,22.0,6.0
28.0,24.0,4.0
28.0,24.0,4.0
28.0,26.0,1.0
28.0,27.0,12.0
28.0,28.0,1.0
28.0,28.0,256.0
28.0,28.0,3.0
28.0,30.0,6.0
28.0,30.0,1.0
28.0,31.0,2.0
28.0,31.0,15.0
28.0,31.0,2.0
28.0,32.0,2.0
28.0,32.0,6.0
28.0,33.0,1.0
28.0,33.0,17.0
28.0,34.0,1.0
28.0,34.0,19.0
28.0,34.0,3.0
28.0,35.0,6.0
28.0,36.0,2.0
28.0,36.0,1.0
28.0,38.0,1.0
28.0,40.0,2.0
28.0,41.0,2.0
28.0,50.0,2.0
28.0,51.0,1.0
28.0,52.0,2.0
28.0,61.0,1.0
28.0,62.0,6.0
28.0,1.0,354.0
28.0,2.0,1.0
28.0,2.0,6.0
28.0,2.0,17.0
28.0,2.0,2.0
28.0,2.0,4.0
28.0,2.0,83.0
28.0,3.0,21.0
28.0,4.0,146.0
28.0,4.0,12.0
28.0,5.0,4.0
28.0,5.0,8.0
28.0,5.0,6.0
28.0,5.0,872.0
28.0,5.0,95.0
28.0,6.0,320.0
28.0,7.0,4.0
28.0,10.0,338.0
28.0,10.0,2.0
28.0,10.0,14.0
28.0,11.0,43.0
28.0,11.0,2.0
28.0,12.0,202.0
28.0,12.0,181.0
28.0,12.0,56.0
28.0,13.0,0.0
28.0,13.0,84.0
28.0,13.0,59.0
28.0,13.0,4.0
28.0,14.0,1.0
28.0,14.0,8.0
28.0,14.0,28.0
28.0,14.0,24.0
28.0,15.0,0.0
28.0,15.0,0.0
28.0,15.0,14.0
28.0,15.0,5.0
28.0,16.0,10.0
28.0,16.0,1.0
28.0,16.0,2.0
28.0,17.0,51.0
28.0,19.0,8.0
28.0,20.0,1.0
28.0,20.0,108.0
28.0,20.0,1.0
28.0,20.0,4.0
28.0,20.0,6.0
28.0,21.0,6.0
28.0,21.0,7.0
28.0,21.0,9.0
28.0,21.0,81.0
28.0,21.0,14.0
28.0,21.0,6.0
28.0,22.0,7.0
28.0,22.0,710.0
28.0,22.0,75.0
28.0,24.0,21.0
28.0,24.0,104.0
28.0,26.0,2.0
28.0,26.0,0.0
28.0,27.0,4.0
28.0,28.0,14.0
28.0,28.0,1.0
28.0,28.0,501.0
28.0,30.0,25.0
28.0,30.0,478.0
28.0,31.0,6.0
28.0,31.0,212.0
28.0,31.0,4.0
28.0,31.0,1.0
28.0,31.0,116.0
28.0,32.0,59.0
28.0,32.0,1.0
28.0,32.0,780.0
28.0,33.0,1.0
28.0,33.0,4.0
28.0,33.0,318.0
28.0,33.0,0.0
28.0,33.0,11.0
28.0,34.0,1.0
28.0,34.0,166.0
28.0,34.0,4.0
28.0,34.0,2.0
28.0,35.0,2.0
28.0,35.0,2.0
28.0,35.0,74.0
28.0,36.0,2.0
28.0,36.0,35.0
28.0,37.0,8.0
28.0,37.0,1.0
28.0,38.0,1.0
28.0,38.0,1.0
28.0,38.0,2.0
28.0,39.0,14.0
28.0,40.0,22.0
28.0,40.0,0.0
28.0,41.0,1.0
28.0,41.0,16.0
28.0,42.0,12.0
28.0,43.0,9.0
28.0,46.0,1.0
28.0,47.0,1.0
28.0,49.0,0.0
28.0,50.0,22.0
28.0,50.0,1.0
28.0,50.0,0.0
28.0,51.0,0.0
28.0,51.0,0.0
28.0,51.0,9.0
28.0,51.0,2.0
28.0,51.0,1.0
28.0,52.0,4.0
28.0,53.0,0.0
28.0,54.0,1.0
28.0,55.0,1.0
28.0,55.0,21.0
28.0,57.0,1.0
28.0,60.0,1.0
28.0,61.0,2.0
28.0,62.0,3.0
28.0,63.0,0.0
28.0,1.0,6.0
28.0,2.0,1.0
28.0,2.0,1.0
28.0,2.0,2.0
28.0,3.0,1.0
28.0,4.0,2.0
28.0,5.0,1.0
28.0,5.0,0.0
28.0,6.0,2.0
28.0,7.0,1.0
28.0,10.0,4.0
28.0,11.0,2.0
28.0,13.0,1.0
28.0,14.0,1.0
28.0,15.0,1.0
28.0,17.0,1.0
28.0,19.0,1.0
28.0,20.0,0.0
28.0,20.0,42.0
28.0,20.0,2.0
28.0,21.0,1.0
28.0,21.0,0.0
28.0,21.0,2.0
28.0,21.0,7.0
28.0,21.0,1.0
28.0,22.0,1.0
28.0,22.0,12.0
28.0,22.0,0.0
28.0,27.0,14.0
28.0,28.0,2.0
28.0,30.0,4.0
28.0,31.0,0.0
28.0,31.0,1.0
28.0,32.0,2.0
28.0,33.0,1.0
28.0,34.0,1.0
28.0,35.0,2.0
28.0,40.0,0.0
28.0,41.0,1.0
28.0,42.0,1.0
28.0,52.0,2.0
28.0,61.0,1.0
28.0,62.0,2.0
30.0,1.0,662.0
30.0,2.0,4.0
30.0,2.0,2.0
30.0,2.0,8.0
30.0,2.0,33.0
30.0,2.0,16.0
30.0,2.0,6.0
30.0,2.0,0.0
30.0,2.0,159.0
30.0,3.0,58.0
30.0,4.0,191.0
30.0,4.0,9.0
30.0,5.0,5.0
30.0,5.0,8.0
30.0,5.0,3.0
30.0,5.0,283.0
30.0,5.0,42.0
30.0,6.0,463.0
30.0,7.0,19.0
30.0,10.0,670.0
30.0,10.0,2.0
30.0,10.0,13.0
30.0,11.0,103.0
30.0,11.0,2.0
30.0,12.0,1.0
30.0,12.0,75.0
30.0,12.0,37.0
30.0,12.0,92.0
30.0,13.0,1.0
30.0,13.0,1.0
30.0,13.0,191.0
30.0,13.0,73.0
30.0,13.0,7.0
30.0,14.0,8.0
30.0,14.0,2.0
30.0,14.0,2.0
30.0,14.0,0.0
30.0,14.0,24.0
30.0,14.0,68.0
30.0,14.0,4.0
30.0,14.0,1.0
30.0,14.0,35.0
30.0,14.0,1.0
30.0,14.0,4.0
30.0,15.0,3.0
30.0,15.0,0.0
30.0,15.0,86.0
30.0,15.0,25.0
30.0,16.0,5.0
30.0,16.0,33.0
30.0,16.0,2.0
30.0,16.0,4.0
30.0,17.0,229.0
30.0,19.0,24.0
30.0,20.0,16.0
30.0,20.0,775.0
30.0,20.0,1.0
30.0,20.0,1.0
30.0,20.0,2.0
30.0,20.0,22.0
30.0,20.0,14.0
30.0,21.0,17.0
30.0,21.0,1.0
30.0,21.0,12.0
30.0,21.0,9.0
30.0,21.0,266.0
30.0,21.0,54.0
30.0,21.0,38.0
30.0,22.0,3.0
30.0,22.0,2.0
30.0,22.0,2.0
30.0,22.0,14.0
30.0,22.0,262.0
30.0,22.0,130.0
30.0,22.0,1.0
30.0,24.0,94.0
30.0,24.0,40.0
30.0,26.0,0.0
30.0,26.0,23.0
30.0,27.0,20.0
30.0,28.0,25.0
30.0,28.0,6.0
30.0,28.0,27.0
30.0,28.0,4.0
30.0,30.0,4528.0
30.0,30.0,24.0
30.0,31.0,1180.0
30.0,31.0,1994.0
30.0,31.0,21.0
30.0,31.0,49.0
30.0,32.0,87.0
30.0,32.0,39.0
30.0,32.0,256.0
30.0,33.0,27.0
30.0,33.0,57.0
30.0,33.0,829.0
30.0,33.0,36.0
30.0,33.0,107.0
30.0,33.0,332.0
30.0,34.0,47.0
30.0,34.0,33.0
30.0,34.0,2442.0
30.0,34.0,8.0
30.0,34.0,59.0
30.0,34.0,21.0
30.0,34.0,12.0
30.0,35.0,19.0
30.0,35.0,16.0
30.0,35.0,357.0
30.0,35.0,2.0
30.0,36.0,14.0
30.0,36.0,25.0
30.0,36.0,477.0
30.0,37.0,14.0
30.0,37.0,32.0
30.0,37.0,16.0
30.0,37.0,170.0
30.0,38.0,65.0
30.0,38.0,27.0
30.0,38.0,158.0
30.0,39.0,31.0
30.0,40.0,23.0
30.0,40.0,41.0
30.0,40.0,2.0
30.0,41.0,4.0
30.0,41.0,45.0
30.0,41.0,1.0
30.0,42.0,24.0
30.0,43.0,22.0
30.0,44.0,2.0
30.0,48.0,1.0
30.0,48.0,2.0
30.0,48.0,2.0
30.0,48.0,1.0
30.0,49.0,0.0
30.0,49.0,1.0
30.0,50.0,1.0
30.0,50.0,55.0
30.0,50.0,2.0
30.0,50.0,1.0
30.0,51.0,1.0
30.0,51.0,0.0
30.0,51.0,18.0
30.0,51.0,1.0
30.0,52.0,15.0
30.0,52.0,2.0
30.0,53.0,0.0
30.0,53.0,7.0
30.0,53.0,1.0
30.0,53.0,0.0
30.0,55.0,0.0
30.0,55.0,30.0
30.0,60.0,4.0
30.0,60.0,1.0
30.0,60.0,1.0
30.0,60.0,2.0
30.0,61.0,1.0
30.0,61.0,29.0
30.0,61.0,15.0
30.0,62.0,1.0
30.0,62.0,129.0
30.0,63.0,0.0
30.0,63.0,4.0
30.0,63.0,4.0
30.0,1.0,388.0
30.0,2.0,1.0
30.0,2.0,2.0
30.0,2.0,5.0
30.0,2.0,12.0
30.0,2.0,2.0
30.0,2.0,2.0
30.0,2.0,75.0
30.0,3.0,35.0
30.0,4.0,85.0
30.0,4.0,5.0
30.0,5.0,8.0
30.0,5.0,2.0
30.0,5.0,4.0
30.0,5.0,704.0
30.0,5.0,103.0
30.0,6.0,489.0
30.0,7.0,7.0
30.0,10.0,342.0
30.0,10.0,2.0
30.0,10.0,23.0
30.0,11.0,54.0
30.0,12.0,1.0
30.0,12.0,481.0
30.0,12.0,107.0
30.0,12.0,50.0
30.0,13.0,1.0
30.0,13.0,82.0
30.0,13.0,67.0
30.0,13.0,2.0
30.0,14.0,4.0
30.0,14.0,10.0
30.0,14.0,1.0
30.0,14.0,53.0
30.0,14.0,0.0
30.0,14.0,2.0
30.0,15.0,1.0
30.0,15.0,23.0
30.0,15.0,5.0
30.0,16.0,4.0
30.0,16.0,29.0
30.0,16.0,1.0
30.0,16.0,2.0
30.0,17.0,80.0
30.0,19.0,5.0
30.0,20.0,4.0
30.0,20.0,113.0
30.0,20.0,1.0
30.0,20.0,0.0
30.0,20.0,3.0
30.0,20.0,5.0
30.0,21.0,1.0
30.0,21.0,8.0
30.0,21.0,1.0
30.0,21.0,69.0
30.0,21.0,9.0
30.0,21.0,4.0
30.0,22.0,1.0
30.0,22.0,2.0
30.0,22.0,1.0
30.0,22.0,502.0
30.0,22.0,75.0
30.0,24.0,19.0
30.0,24.0,351.0
30.0,26.0,6.0
30.0,27.0,5.0
30.0,28.0,19.0
30.0,28.0,2.0
30.0,28.0,475.0
30.0,30.0,20.0
30.0,30.0,1775.0
30.0,31.0,13.0
30.0,31.0,295.0
30.0,31.0,9.0
30.0,31.0,196.0
30.0,32.0,103.0
30.0,32.0,2.0
30.0,32.0,2074.0
30.0,33.0,14.0
30.0,33.0,1.0
30.0,33.0,653.0
30.0,33.0,2.0
30.0,33.0,6.0
30.0,34.0,3.0
30.0,34.0,2.0
30.0,34.0,181.0
30.0,34.0,2.0
30.0,34.0,4.0
30.0,34.0,2.0
30.0,35.0,1.0
30.0,35.0,81.0
30.0,35.0,2.0
30.0,36.0,2.0
30.0,36.0,3.0
30.0,36.0,43.0
30.0,37.0,1.0
30.0,37.0,1.0
30.0,37.0,6.0
30.0,38.0,4.0
30.0,38.0,6.0
30.0,39.0,4.0
30.0,40.0,19.0
30.0,41.0,1.0
30.0,41.0,9.0
30.0,42.0,7.0
30.0,43.0,11.0
30.0,50.0,0.0
30.0,50.0,12.0
30.0,51.0,0.0
30.0,51.0,2.0
30.0,51.0,0.0
30.0,51.0,0.0
30.0,52.0,1.0
30.0,54.0,0.0
30.0,54.0,1.0
30.0,55.0,17.0
30.0,60.0,1.0
30.0,61.0,1.0
30.0,62.0,4.0
30.0,63.0,1.0
31.0,1.0,498.0
31.0,2.0,2.0
31.0,2.0,7.0
31.0,2.0,28.0
31.0,2.0,4.0
31.0,2.0,3.0
31.0,2.0,88.0
31.0,3.0,33.0
31.0,4.0,150.0
31.0,4.0,8.0
31.0,5.0,8.0
31.0,5.0,4.0
31.0,5.0,10.0
31.0,5.0,228.0
31.0,5.0,39.0
31.0,6.0,345.0
31.0,7.0,12.0
31.0,10.0,484.0
31.0,10.0,8.0
31.0,11.0,45.0
31.0,11.0,2.0
31.0,12.0,1.0
31.0,12.0,50.0
31.0,12.0,21.0
31.0,12.0,60.0
31.0,13.0,117.0
31.0,13.0,80.0
31.0,13.0,6.0
31.0,14.0,2.0
31.0,14.0,0.0
31.0,14.0,21.0
31.0,14.0,32.0
31.0,14.0,1.0
31.0,14.0,44.0
31.0,14.0,1.0
31.0,14.0,1.0
31.0,14.0,4.0
31.0,15.0,0.0
31.0,15.0,2.0
31.0,15.0,68.0
31.0,15.0,31.0
31.0,16.0,3.0
31.0,16.0,20.0
